POS ITEM ID,POS ITEM,POS Group,POS Subgroup,My Group,QTY,COST,PRICE,PROFIT,TOTAL COST,TOTAL SALES,TOTAL PROFIT,Group Rating,AvgQuantityBySubGroup,AvgMarginBySubGroup,Subgroup Rating,AvgQuantityByMyGroup,AvgMarginByMyGroup,My Group Rating
33370,General Mills Cereal (Foodager),Grocery,Grocery,Breakfast,222,5.89,13.4,7.51,1307.58,2975.44,1667.86,Star,76.44572748267899,4.284792147806005,Star,136.61111111111111,3.879722222222222,Star
33372,Tajin with Lime (Foodager),Grocery,Grocery,Condiment,35,1.35,3.19,1.84,47.25,111.75,64.5,Dog,76.44572748267899,4.284792147806005,Dog,23.795454545454547,3.256136363636364,Plowhorse
33373,Cup of Noodles Stir Fry (Foodager),Grocery,Grocery,Soups,323,1.38,3.37,1.99,445.74,1089.35,643.61,Plowhorse,76.44572748267899,4.284792147806005,Plowhorse,83.47619047619048,4.213333333333334,Plowhorse
33374,Nissin Hot & Spicy Noodle Bowl (Foodager),Grocery,Grocery,Soups,404,1.38,4.44,3.06,557.52,1795.5,1237.98,Plowhorse,76.44572748267899,4.284792147806005,Plowhorse,83.47619047619048,4.213333333333334,Plowhorse
33377,Nissin Chow Mein Noodle (Foodager),Grocery,Grocery,Soups,297,1.44,3.62,2.18,427.68,1076.01,648.33,Plowhorse,76.44572748267899,4.284792147806005,Plowhorse,83.47619047619048,4.213333333333334,Plowhorse
33378,Dots Candy (Foodager),Grocery,Grocery,Candy,53,1.09,3.22,2.13,57.77,170.62,112.85,Dog,76.44572748267899,4.284792147806005,Dog,62.96969696969697,3.9401515151515154,Dog
33380,Smarties Mega (Foodager),Grocery,Grocery,Candy,5,0.07,2.0,1.93,0.35,10.0,9.65,Dog,76.44572748267899,4.284792147806005,Dog,62.96969696969697,3.9401515151515154,Dog
33381,TGI Fridays Potato Skins (Foodager),Grocery,Grocery,Snack,29,1.61,3.97,2.36,46.69,115.0,68.31,Dog,76.44572748267899,4.284792147806005,Dog,124.27272727272727,3.771060606060606,Dog
33382,Wonderful Pistachios (Foodager),Grocery,Grocery,Snack,21,5.16,10.01,4.85,108.36,210.13,101.77,Puzzle,76.44572748267899,4.284792147806005,Puzzle,124.27272727272727,3.771060606060606,Puzzle
33383,Kikkoman Soy Sauce (Foodager),Grocery,Grocery,Condiment,13,1.41,3.25,1.84,18.33,42.25,23.92,Dog,76.44572748267899,4.284792147806005,Dog,23.795454545454547,3.256136363636364,Dog
33384,Beer Nuts (Foodager),Grocery,Grocery,Snack,38,1.97,4.35,2.38,74.86,165.37,90.51,Dog,76.44572748267899,4.284792147806005,Dog,124.27272727272727,3.771060606060606,Dog
33385,Franks Original Red Hot (Foodager),Grocery,Grocery,Condiment,24,1.96,4.45,2.49,47.04,106.87,59.83,Dog,76.44572748267899,4.284792147806005,Dog,23.795454545454547,3.256136363636364,Plowhorse
33386,Gulden Spicy Brown Mustard (Foodager),Grocery,Grocery,Condiment,8,2.32,4.75,2.43,18.56,38.0,19.44,Dog,76.44572748267899,4.284792147806005,Dog,23.795454545454547,3.256136363636364,Dog
33387,Dot's Homestyle Pretzel (Foodager),Grocery,Grocery,Snack,453,3.16,6.43,3.27,1431.48,2914.23,1482.75,Plowhorse,76.44572748267899,4.284792147806005,Plowhorse,124.27272727272727,3.771060606060606,Plowhorse
33388,Bigs Sunflower Seeds Original 3.5oz (Foodager),Grocery,Grocery,Snack,18,1.97,4.42,2.45,35.46,79.55,44.09,Dog,76.44572748267899,4.284792147806005,Dog,124.27272727272727,3.771060606060606,Dog
33389,Oreo Gluten Free (Foodager),Grocery,Grocery,Dessert,36,6.19,11.25,5.06,222.84,405.0,182.16,Puzzle,76.44572748267899,4.284792147806005,Puzzle,120.8,4.0713333333333335,Puzzle
33390,Snak Club Tajin (Foodager),Grocery,Grocery,Snack,209,2.48,5.47,2.99,518.32,1142.6,624.28,Plowhorse,76.44572748267899,4.284792147806005,Plowhorse,124.27272727272727,3.771060606060606,Plowhorse
33391,Kikkoman Teriyaki Marinade & Sauce (Foodager),Grocery,Grocery,Condiment,4,2.8,6.25,3.45,11.2,25.0,13.8,Dog,76.44572748267899,4.284792147806005,Dog,23.795454545454547,3.256136363636364,Puzzle
33392,Cheez-It Original Grab n' Go (Foodager),Grocery,Grocery,Snack,60,0.81,3.5,2.69,48.6,210.0,161.4,Dog,76.44572748267899,4.284792147806005,Dog,124.27272727272727,3.771060606060606,Dog
33393,Starbucks Caffe Retail 16 oz (Foodager),Grocery,Grocery,Supplies,51,15.6,24.88,9.28,795.6,1268.75,473.15,Puzzle,76.44572748267899,4.284792147806005,Puzzle,39.0,4.7025,Star
33394,Bar-U-Eat (Foodager),Grocery,Grocery,Snack,176,1.68,4.44,2.76,295.68,780.74,485.06,Plowhorse,76.44572748267899,4.284792147806005,Plowhorse,124.27272727272727,3.771060606060606,Plowhorse
33396,"IL Porcellino, Retail Salami (Foodager)",Grocery,Grocery,Charcuterie,67,7.18,17.31,10.13,481.06,1159.66,678.6,Puzzle,76.44572748267899,4.284792147806005,Puzzle,38.4264705882353,5.584044117647059,Star
33397,Beemster Hatch Pepper Gouda (Foodager),Grocery,Grocery,Charcuterie,46,6.71,9.95,3.24,308.66,457.7,149.04,Dog,76.44572748267899,4.284792147806005,Dog,38.4264705882353,5.584044117647059,Plowhorse
33398,MouCo Truffello Black Truffles (Foodager),Grocery,Grocery,Charcuterie,19,6.68,9.82,3.14,126.92,186.56,59.64,Dog,76.44572748267899,4.284792147806005,Dog,38.4264705882353,5.584044117647059,Dog
33401,LaClare Fig & Honey Goat Cheese (Foodager),Grocery,Grocery,Charcuterie,47,3.38,9.9,6.52,158.86,465.16,306.3,Puzzle,76.44572748267899,4.284792147806005,Puzzle,38.4264705882353,5.584044117647059,Star
33402,La Levenda Queso De Oveja Trufa (Foodager),Grocery,Grocery,Charcuterie,28,9.0,10.95,1.95,252.0,306.6,54.6,Dog,76.44572748267899,4.284792147806005,Dog,38.4264705882353,5.584044117647059,Dog
33404,Chobani (Foodager),Grocery,Grocery,Breakfast,670,2.2,3.21,1.01,1474.0,2151.52,677.52,Plowhorse,76.44572748267899,4.284792147806005,Plowhorse,136.61111111111111,3.879722222222222,Plowhorse
33405,Classico Pasta Sauce (Foodager),Grocery,Grocery,Soups,6,5.23,6.95,1.72,31.38,41.7,10.32,Dog,76.44572748267899,4.284792147806005,Dog,83.47619047619048,4.213333333333334,Dog
33406,Skippy Peanuy Butter (Foodager),Grocery,Grocery,Condiment,90,2.96,5.9,2.94,266.4,531.03,264.63,Plowhorse,76.44572748267899,4.284792147806005,Plowhorse,23.795454545454547,3.256136363636364,Plowhorse
33410,Heinz Malt Vinegar (Foodager),Grocery,Grocery,Condiment,1,1.64,5.95,4.31,1.64,5.95,4.31,Puzzle,76.44572748267899,4.284792147806005,Puzzle,23.795454545454547,3.256136363636364,Puzzle
33412,Schaller & Weber Mustard (Foodager),Grocery,Grocery,Charcuterie,4,4.07,7.0,2.93,16.28,28.0,11.72,Dog,76.44572748267899,4.284792147806005,Dog,38.4264705882353,5.584044117647059,Dog
33415,Partanna Sicilian EV Olive Oil 3.38oz (Foodager),Grocery,Grocery,Charcuterie,46,3.07,7.03,3.96,141.22,323.3,182.08,Dog,76.44572748267899,4.284792147806005,Dog,38.4264705882353,5.584044117647059,Plowhorse
33416,Lavorazione Artigianale Pasta Abruzzese (Foodager),Grocery,Grocery,Charcuterie,15,4.75,10.77,6.02,71.25,161.51,90.26,Puzzle,76.44572748267899,4.284792147806005,Puzzle,38.4264705882353,5.584044117647059,Puzzle
33417,Bello Rustico Breadsticks (Foodager),Grocery,Grocery,Charcuterie,6,2.27,7.95,5.68,13.62,47.7,34.08,Puzzle,76.44572748267899,4.284792147806005,Puzzle,38.4264705882353,5.584044117647059,Puzzle
33418,Balsamic Vinegar of Modena (Foodager),Grocery,Grocery,Condiment,4,4.98,11.2,6.22,19.92,44.8,24.88,Puzzle,76.44572748267899,4.284792147806005,Puzzle,23.795454545454547,3.256136363636364,Puzzle
33419,Mitica by Forever Cheese (Foodager),Grocery,Grocery,Charcuterie,141,5.38,9.9,4.52,758.58,1395.58,637.0,Star,76.44572748267899,4.284792147806005,Star,38.4264705882353,5.584044117647059,Plowhorse
33420,Divina Dolmas Stuffed Grape Leaves (Foodager),Grocery,Grocery,Charcuterie,35,4.79,8.89,4.1,167.65,311.01,143.36,Dog,76.44572748267899,4.284792147806005,Dog,38.4264705882353,5.584044117647059,Dog
33421,Hidden Valley Ranch Dressing 8oz (Foodager),Grocery,Grocery,Condiment,53,2.88,6.19,3.31,152.64,328.24,175.6,Dog,76.44572748267899,4.284792147806005,Dog,23.795454545454547,3.256136363636364,Star
33422,Bumble Bee Chunk Light Tuna (Foodager),Grocery,Grocery,Meals,36,1.32,4.95,3.63,47.52,178.2,130.68,Dog,76.44572748267899,4.284792147806005,Dog,24.166666666666668,6.641666666666667,Plowhorse
33423,Purina Friskies Cat Food (Foodager),Grocery,Grocery,Supplies,5,0.89,3.95,3.06,4.45,19.75,15.3,Dog,76.44572748267899,4.284792147806005,Dog,39.0,4.7025,Dog
33424,Corn Nuts (Foodager),Grocery,Grocery,Snack,127,0.77,4.39,3.62,97.79,557.99,460.2,Plowhorse,76.44572748267899,4.284792147806005,Plowhorse,124.27272727272727,3.771060606060606,Plowhorse
33425,Kodiak Power Cup (Foodager),Grocery,Grocery,Breakfast,266,1.97,4.89,2.92,524.02,1300.61,776.59,Plowhorse,76.44572748267899,4.284792147806005,Plowhorse,136.61111111111111,3.879722222222222,Plowhorse
33427,Claey's Root Beer Hard Candies (Foodager),Grocery,Grocery,Candy,11,1.16,2.88,1.72,12.76,31.71,18.95,Dog,76.44572748267899,4.284792147806005,Dog,62.96969696969697,3.9401515151515154,Dog
33428,Philadelphia Cream Cheese 5 oz (Foodager),Grocery,Grocery,Breakfast,184,5.15,5.45,0.3,947.6,1002.37,54.77,Plowhorse,76.44572748267899,4.284792147806005,Plowhorse,136.61111111111111,3.879722222222222,Plowhorse
33429,Wonderful Pistachios Mini 2.5 oz (Foodager),Grocery,Grocery,Snack,251,2.97,4.94,1.97,745.47,1239.99,494.52,Plowhorse,76.44572748267899,4.284792147806005,Plowhorse,124.27272727272727,3.771060606060606,Plowhorse
33430,Made Good Granola Minis (Foodager),Grocery,Grocery,Snack,140,2.6,6.95,4.35,364.0,973.0,609.0,Star,76.44572748267899,4.284792147806005,Star,124.27272727272727,3.771060606060606,Star
33432,Red Vines (Foodager),Grocery,Grocery,Candy,43,1.23,3.93,2.7,52.89,168.86,115.97,Dog,76.44572748267899,4.284792147806005,Dog,62.96969696969697,3.9401515151515154,Dog
33435,Classic Spam 12 oz (Foodager),Grocery,Grocery,Meals,6,3.35,13.95,10.6,20.1,83.7,63.6,Puzzle,76.44572748267899,4.284792147806005,Puzzle,24.166666666666668,6.641666666666667,Puzzle
33436,Dot's Homestyle Pretzel 16 oz (Foodager),Grocery,Grocery,Snack,40,5.76,12.79,7.03,230.4,511.52,281.12,Puzzle,76.44572748267899,4.284792147806005,Puzzle,124.27272727272727,3.771060606060606,Puzzle
33437,Meredith Dairy (Foodager),Grocery,Grocery,Milk & Juice,7,9.46,17.95,8.49,66.22,125.65,59.43,Puzzle,76.44572748267899,4.284792147806005,Puzzle,7.0,8.49,Star
33438,1932 Italia Pasta Suaces (Foodager),Grocery,Grocery,Soups,6,7.84,15.95,8.11,47.04,95.7,48.66,Puzzle,76.44572748267899,4.284792147806005,Puzzle,83.47619047619048,4.213333333333334,Puzzle
33439,Smuckers Goober (Foodager),Grocery,Grocery,Condiment,25,4.0,5.47,1.47,100.0,136.85,36.85,Dog,76.44572748267899,4.284792147806005,Dog,23.795454545454547,3.256136363636364,Plowhorse
33440,Spinelli's Pasta Sauce (Foodager),Grocery,Grocery,Soups,11,5.23,11.41,6.18,57.53,125.47,67.94,Puzzle,76.44572748267899,4.284792147806005,Puzzle,83.47619047619048,4.213333333333334,Puzzle
33441,Pesto Alla Genoveses (Foodager),Grocery,Grocery,Soups,4,5.59,11.95,6.36,22.36,47.8,25.44,Puzzle,76.44572748267899,4.284792147806005,Puzzle,83.47619047619048,4.213333333333334,Puzzle
33442,Pop Tarts 2-Packs (Foodager),Grocery,Grocery,Breakfast,206,1.82,2.92,1.1,374.92,602.52,227.6,Plowhorse,76.44572748267899,4.284792147806005,Plowhorse,136.61111111111111,3.879722222222222,Plowhorse
33443,TGI Fridays Jalapeno Poppers (Foodager),Grocery,Grocery,Meals,32,6.14,12.55,6.41,196.48,401.45,204.97,Puzzle,76.44572748267899,4.284792147806005,Puzzle,24.166666666666668,6.641666666666667,Plowhorse
33444,Auricchio Taleggio 7oz (Foodager),Grocery,Grocery,Charcuterie,2,6.08,12.95,6.87,12.16,25.9,13.74,Puzzle,76.44572748267899,4.284792147806005,Puzzle,38.4264705882353,5.584044117647059,Puzzle
33445,Unico 18mth Spanish Manchego (Foodager),Grocery,Grocery,Charcuterie,8,9.21,15.95,6.74,73.68,127.6,53.92,Puzzle,76.44572748267899,4.284792147806005,Puzzle,38.4264705882353,5.584044117647059,Puzzle
33446,Rustichella Linguine Bag (Foodager),Grocery,Grocery,Charcuterie,8,4.75,12.95,8.2,38.0,103.6,65.6,Puzzle,76.44572748267899,4.284792147806005,Puzzle,38.4264705882353,5.584044117647059,Puzzle
33448,Deer Creek Blue Jay Blue Cheese (Foodager),Grocery,Grocery,Charcuterie,2,5.76,11.95,6.19,11.52,23.9,12.38,Puzzle,76.44572748267899,4.284792147806005,Puzzle,38.4264705882353,5.584044117647059,Puzzle
33449,Sriracha (Foodager),Grocery,Grocery,Condiment,17,3.36,9.5,6.14,57.12,161.5,104.38,Puzzle,76.44572748267899,4.284792147806005,Puzzle,23.795454545454547,3.256136363636364,Puzzle
33450,Skittles Cotton Candy (Foodager),Grocery,Grocery,Candy,141,2.26,4.97,2.71,318.66,701.25,382.59,Plowhorse,76.44572748267899,4.284792147806005,Plowhorse,62.96969696969697,3.9401515151515154,Plowhorse
33451,Land of Lakes Butter (Foodager),Grocery,Grocery,Condiment,203,3.5,5.45,1.95,710.5,1105.49,394.99,Plowhorse,76.44572748267899,4.284792147806005,Plowhorse,23.795454545454547,3.256136363636364,Plowhorse
33452,Sahale Maple Pecans (Foodager),Grocery,Grocery,Snack,61,4.03,8.93,4.9,245.83,544.5,298.67,Puzzle,76.44572748267899,4.284792147806005,Puzzle,124.27272727272727,3.771060606060606,Puzzle
33453,Collier's Extra Mature Cheddar (Foodager),Grocery,Grocery,Charcuterie,49,5.51,14.95,9.44,269.99,732.55,462.56,Puzzle,76.44572748267899,4.284792147806005,Puzzle,38.4264705882353,5.584044117647059,Star
33454,Mrs Freshley's Pecan Twirls (Foodager),Grocery,Grocery,Breakfast,151,1.96,4.88,2.92,295.96,736.41,440.45,Plowhorse,76.44572748267899,4.284792147806005,Plowhorse,136.61111111111111,3.879722222222222,Plowhorse
33455,Prairie City Donut Holes (Foodager),Grocery,Grocery,Breakfast,828,2.15,5.32,3.17,1780.2,4400.83,2620.63,Plowhorse,76.44572748267899,4.284792147806005,Plowhorse,136.61111111111111,3.879722222222222,Plowhorse
33456,Flipz Pretzels (Foodager),Grocery,Grocery,Snack,315,3.45,11.83,8.38,1086.75,3726.0,2639.25,Star,76.44572748267899,4.284792147806005,Star,124.27272727272727,3.771060606060606,Star
33457,Oreos Classic (Foodager),Grocery,Grocery,Dessert,102,5.87,11.79,5.92,598.74,1203.0,604.26,Star,76.44572748267899,4.284792147806005,Star,120.8,4.0713333333333335,Puzzle
33459,Hostess Bread (Foodager),Grocery,Grocery,Bread,10,3.47,8.4,4.93,34.7,84.0,49.3,Puzzle,76.44572748267899,4.284792147806005,Puzzle,29.055555555555557,5.228888888888889,Dog
33460,Skittles Gummies (Foodager),Grocery,Grocery,Candy,89,2.19,5.39,3.2,194.91,479.87,284.96,Plowhorse,76.44572748267899,4.284792147806005,Plowhorse,62.96969696969697,3.9401515151515154,Plowhorse
33461,Skittles Littles Tube (Foodager),Grocery,Grocery,Candy,102,2.13,4.44,2.31,217.26,453.36,236.1,Plowhorse,76.44572748267899,4.284792147806005,Plowhorse,62.96969696969697,3.9401515151515154,Plowhorse
33462,Keebler Fudge Stripes KS (Foodager),Grocery,Grocery,Dessert,101,1.9,4.43,2.53,191.9,447.74,255.84,Plowhorse,76.44572748267899,4.284792147806005,Plowhorse,120.8,4.0713333333333335,Dog
33463,Animal Crackers (Foodager),Grocery,Grocery,Snack,24,2.56,5.95,3.39,61.44,142.8,81.36,Dog,76.44572748267899,4.284792147806005,Dog,124.27272727272727,3.771060606060606,Dog
33464,Chewy Chips Ahoy (Foodager),Grocery,Grocery,Dessert,73,5.12,10.43,5.31,373.76,761.24,387.48,Puzzle,76.44572748267899,4.284792147806005,Puzzle,120.8,4.0713333333333335,Puzzle
33465,Chips Ahoy (Foodager),Grocery,Grocery,Dessert,82,4.28,10.47,6.19,350.96,858.37,507.41,Star,76.44572748267899,4.284792147806005,Star,120.8,4.0713333333333335,Puzzle
33466,Fig Newtons (Foodager),Grocery,Grocery,Dessert,82,2.83,5.78,2.95,232.06,474.0,241.94,Plowhorse,76.44572748267899,4.284792147806005,Plowhorse,120.8,4.0713333333333335,Dog
33467,LaClare Honey Goat Cheese (Foodager),Grocery,Grocery,Charcuterie,24,3.38,9.95,6.57,81.12,238.8,157.68,Puzzle,76.44572748267899,4.284792147806005,Puzzle,38.4264705882353,5.584044117647059,Puzzle
33468,Kunik Triple Cream Milk Cheese (Foodager),Grocery,Grocery,Charcuterie,11,13.78,15.0,1.22,151.58,165.0,13.42,Dog,76.44572748267899,4.284792147806005,Dog,38.4264705882353,5.584044117647059,Dog
33469,Frosted Flakes Box (Foodager),Grocery,Grocery,Breakfast,21,6.31,14.25,7.94,132.51,299.25,166.74,Puzzle,76.44572748267899,4.284792147806005,Puzzle,136.61111111111111,3.879722222222222,Puzzle
33470,Skittles Sour Gummies Share Size (Foodager),Grocery,Grocery,Candy,23,4.84,9.78,4.94,111.32,225.0,113.68,Puzzle,76.44572748267899,4.284792147806005,Puzzle,62.96969696969697,3.9401515151515154,Puzzle
33471,Skittles Original Gummies Share Size (Foodager),Grocery,Grocery,Candy,17,4.99,9.85,4.86,84.83,167.5,82.67,Puzzle,76.44572748267899,4.284792147806005,Puzzle,62.96969696969697,3.9401515151515154,Puzzle
33472,Skittles Wild Berry Gummies Share Size (Foodager),Grocery,Grocery,Candy,9,4.99,10.0,5.01,44.91,90.0,45.09,Puzzle,76.44572748267899,4.284792147806005,Puzzle,62.96969696969697,3.9401515151515154,Puzzle
33473,Sunbelt Granola Bars - Oatmeal Raisin (Foodager),Grocery,Grocery,Snack,14,2.32,7.5,5.18,32.48,105.0,72.52,Puzzle,76.44572748267899,4.284792147806005,Puzzle,124.27272727272727,3.771060606060606,Puzzle
33474,Sunbelt Granola Bars - Almond Sweet & Salty (Foodager),Grocery,Grocery,Snack,10,2.32,7.5,5.18,23.2,75.0,51.8,Puzzle,76.44572748267899,4.284792147806005,Puzzle,124.27272727272727,3.771060606060606,Puzzle
33475,Sunbelt Granola Bars - Oats & Honey (Foodager),Grocery,Grocery,Snack,11,2.4,7.5,5.1,26.4,82.5,56.1,Puzzle,76.44572748267899,4.284792147806005,Puzzle,124.27272727272727,3.771060606060606,Puzzle
33476,Starbucks 2.5oz Pike Place (Foodager),Grocery,Grocery,Supplies,68,2.34,5.96,3.62,159.12,405.0,245.88,Dog,76.44572748267899,4.284792147806005,Dog,39.0,4.7025,Plowhorse
33479,Starbucks 2.5oz Veranda (Foodager),Grocery,Grocery,Supplies,111,2.34,6.15,3.81,259.74,682.5,422.76,Plowhorse,76.44572748267899,4.284792147806005,Plowhorse,39.0,4.7025,Plowhorse
33480,R&M Cherry Fruit Paste (Foodager),Grocery,Grocery,Charcuterie,9,4.95,12.0,7.05,44.55,108.0,63.45,Puzzle,76.44572748267899,4.284792147806005,Puzzle,38.4264705882353,5.584044117647059,Puzzle
33481,Pringles Grab & Go (Foodager),Grocery,Grocery,Chips,86,0.62,4.25,3.63,53.32,365.5,312.18,Plowhorse,76.44572748267899,4.284792147806005,Plowhorse,211.4375,3.6875,Dog
33482,Goody Man Donuts (Foodager),Grocery,Grocery,Breakfast,61,0.89,3.5,2.61,54.29,213.5,159.21,Dog,76.44572748267899,4.284792147806005,Dog,136.61111111111111,3.879722222222222,Dog
33483,Hershey's Syrup (Foodager),Grocery,Grocery,Condiment,5,3.16,6.95,3.79,15.8,34.75,18.95,Dog,76.44572748267899,4.284792147806005,Dog,23.795454545454547,3.256136363636364,Puzzle
33484,Sunbelt Granola Bars - Strawberry (Foodager),Grocery,Grocery,Snack,18,3.04,7.5,4.46,54.72,135.0,80.28,Puzzle,76.44572748267899,4.284792147806005,Puzzle,124.27272727272727,3.771060606060606,Puzzle
33485,Sunbelt Granola Bars - Peanut Butter Chocolate (Foodager),Grocery,Grocery,Snack,7,2.4,7.5,5.1,16.8,52.5,35.7,Puzzle,76.44572748267899,4.284792147806005,Puzzle,124.27272727272727,3.771060606060606,Puzzle
33486,Sunbelt Granola Bars - Blueberry (Foodager),Grocery,Grocery,Snack,17,3.04,7.5,4.46,51.68,127.5,75.82,Puzzle,76.44572748267899,4.284792147806005,Puzzle,124.27272727272727,3.771060606060606,Puzzle
33487,Red Vines Red Ropes (Foodager),Grocery,Grocery,Candy,6,1.23,6.75,5.52,7.38,40.5,33.12,Puzzle,76.44572748267899,4.284792147806005,Puzzle,62.96969696969697,3.9401515151515154,Puzzle
33489,Trident Pocket Pack Spearmint (Foodager),Grocery,Grocery,Gum,48,2.01,6.2,4.19,96.48,297.5,201.02,Dog,76.44572748267899,4.284792147806005,Dog,43.5,3.2350000000000003,Star
33490,Nerds Gummy Clusters Very Berry (Foodager),Grocery,Grocery,Candy,46,4.85,10.870000000000001,6.02,223.1,500.5,277.4,Puzzle,76.44572748267899,4.284792147806005,Puzzle,62.96969696969697,3.9401515151515154,Puzzle
33491,Nerds Rope (Foodager),Grocery,Grocery,Candy,94,1.22,3.04,1.82,114.68,285.62,170.94,Plowhorse,76.44572748267899,4.284792147806005,Plowhorse,62.96969696969697,3.9401515151515154,Plowhorse
33492,Maruchan Beef (Foodager),Grocery,Grocery,Soups,2,0.54,8.0,7.46,1.08,16.0,14.92,Puzzle,76.44572748267899,4.284792147806005,Puzzle,83.47619047619048,4.213333333333334,Puzzle
33493,Trident Pocket Pack Cinnamon (Foodager),Grocery,Grocery,Gum,50,2.01,6.41,4.4,100.5,320.5,220.0,Puzzle,76.44572748267899,4.284792147806005,Puzzle,43.5,3.2350000000000003,Star
33494,Haribo Gold Peaches (Foodager),Grocery,Grocery,Candy,98,1.53,4.9,3.37,149.94,480.15,330.21,Plowhorse,76.44572748267899,4.284792147806005,Plowhorse,62.96969696969697,3.9401515151515154,Plowhorse
33495,Nerds Gummy Clusters Shareable (Foodager),Grocery,Grocery,Charcuterie,4,8.85,20.0,11.15,35.4,80.0,44.6,Puzzle,76.44572748267899,4.284792147806005,Puzzle,38.4264705882353,5.584044117647059,Puzzle
33496,Bisquick Gluten Free Pancake Mix (Foodager),Grocery,Grocery,Breakfast,5,12.6,20.95,8.35,63.0,104.75,41.75,Puzzle,76.44572748267899,4.284792147806005,Puzzle,136.61111111111111,3.879722222222222,Puzzle
33497,Snak Club Gummy Bears 4oz (Foodager),Grocery,Grocery,Candy,21,2.63,5.93,3.3,55.23,124.5,69.27,Dog,76.44572748267899,4.284792147806005,Dog,62.96969696969697,3.9401515151515154,Dog
33498,Haribo Frogs (Foodager),Grocery,Grocery,Candy,57,1.53,4.93,3.4,87.21,280.91,193.7,Dog,76.44572748267899,4.284792147806005,Dog,62.96969696969697,3.9401515151515154,Dog
33499,Piri Piri Cocktail (Foodager),Grocery,Grocery,Charcuterie,42,3.51,9.89,6.38,147.42,415.41,267.99,Puzzle,76.44572748267899,4.284792147806005,Puzzle,38.4264705882353,5.584044117647059,Star
33500,Skittles Original 7.2oz (Foodager),Grocery,Grocery,Candy,6,2.73,6.95,4.22,16.38,41.7,25.32,Dog,76.44572748267899,4.284792147806005,Dog,62.96969696969697,3.9401515151515154,Puzzle
33501,Clif Bar Builders Chocolate Chip Cookie Dough (Foodager),Grocery,Grocery,Snack,71,1.89,4.48,2.59,134.19,318.37,184.18,Dog,76.44572748267899,4.284792147806005,Dog,124.27272727272727,3.771060606060606,Dog
33502,Chicken in a Biskit Original 7.5oz (Foodager),Grocery,Grocery,Crackers,13,4.75,10.95,6.2,61.75,142.35,80.6,Puzzle,76.44572748267899,4.284792147806005,Puzzle,45.833333333333336,4.836666666666667,Puzzle
